MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Target,Xgrp
4.875,35.0,5.791176471,0.997058824,950.0,2.794117647,2.304,0.0
4.1042,36.0,5.431980907,1.023866348,1001.0,2.38902148,2.521,0.0
2.9899,52.0,4.050964187,1.078512397,1545.0,2.128099174,4.065,0.0
3.994,30.0,5.083832335,0.968063872,1547.0,3.087824351,0.955,0.0
4.0,24.0,7.288043478,1.163043478,667.0,3.625,0.945,0.0
3.3491,39.0,3.675675676,0.936936937,1106.0,3.321321321,1.818,0.0
2.425,17.0,3.160087719,1.162280702,769.0,1.686403509,1.717,0.0
3.6182,27.0,6.557142857,1.211428571,1252.0,3.577142857,1.232,0.0
2.0139,17.0,3.642523364,1.079439252,821.0,1.918224299,1.5,0.0
4.0709,13.0,6.119891008,1.11852861,2093.0,2.851498638,1.517,0.0
5.6445,10.0,6.545866365,1.04416761,2712.0,3.071347678,1.355,0.0
1.9688,28.0,3.327160494,1.043209877,1158.0,2.382716049,1.656,0.0
3.285,10.0,5.302491103,1.040925267,1593.0,2.834519573,2.183,0.0
4.002,5.0,5.323064771,0.988151659,4614.0,3.644549763,1.151,0.0
2.75,27.0,3.412234043,1.079787234,1063.0,2.82712766,2.75,0.0
3.7846,41.0,4.515202703,0.976351351,2259.0,3.815878378,1.455,0.0
3.7308,34.0,5.048611111,1.084722222,2171.0,3.015277778,1.969,0.0
5.6651,31.0,5.416842105,0.997894737,1898.0,3.995789474,2.041,0.0
4.0109,36.0,5.786516854,1.02247191,863.0,3.232209738,1.929,0.0
3.0441,17.0,5.292328042,1.076719577,2313.0,3.05952381,1.401,0.0
3.9712,16.0,4.624539877,1.029447853,1986.0,2.436809816,1.875,0.0
2.2562,39.0,5.00744879,1.111731844,1888.0,3.515828678,0.948,0.0
2.6288,37.0,5.23006135,0.996932515,827.0,2.536809816,0.712,0.0
2.1679,34.0,4.792405063,1.050632911,884.0,2.237974684,0.754,0.0
3.443,18.0,4.731107206,1.048037493,5325.0,3.119507909,1.719,0.0
3.375,39.0,4.352941176,1.036199095,999.0,4.520361991,1.26,0.0
1.6089,19.0,2.008733624,1.052401747,890.0,3.886462882,1.625,0.0
3.8029,36.0,5.428057554,1.001798561,1445.0,2.598920863,1.299,0.0
4.2083,44.0,5.32320442,0.917127072,846.0,2.337016575,2.782,0.0
4.775,14.0,6.235915493,1.059859155,1046.0,3.683098592,1.433,0.0
4.5192,52.0,5.582781457,1.059602649,333.0,2.205298013,4.46,0.0
1.4205,28.0,31.0625,8.5,98.0,2.041666667,0.9,0.0
3.2596,33.0,5.017656501,1.006420546,2300.0,3.691813804,1.03,0.0
2.2621,32.0,3.263033175,1.052132701,768.0,1.819905213,1.875,0.0
3.625,29.0,4.213517665,1.087557604,1059.0,1.626728111,5.0,0.0
3.6389,45.0,5.830508475,1.327683616,363.0,2.050847458,1.866,0.0
3.8825,10.0,5.235915493,1.035211268,1559.0,2.74471831,1.368,0.0
1.3403,43.0,4.2,1.112820513,1213.0,3.11025641,1.108,0.0
5.259,13.0,6.733133433,1.032983508,1657.0,2.484257871,2.494,0.0
3.16,14.0,3.204933586,1.05313093,1319.0,2.5028463,1.438,0.0
3.5083,43.0,5.084558824,1.011029412,853.0,3.136029412,1.22,0.0
4.5,30.0,5.533333333,0.977777778,167.0,3.711111111,0.928,0.0
3.6691,35.0,6.175438596,1.087719298,184.0,3.228070175,1.375,0.0
2.8973,8.0,4.518394649,1.016722408,2033.0,2.266443701,1.171,0.0
3.7895,29.0,5.323529412,1.066176471,1377.0,3.375,1.809,0.0
7.8476,52.0,7.908284024,1.032544379,876.0,2.591715976,5.00001,0.0
3.0833,24.0,6.42,1.108,1966.0,7.864,1.625,0.0
3.2472,35.0,4.320754717,1.062264151,1374.0,2.59245283,2.547,0.0
3.6007,32.0,5.491666667,1.273333333,1344.0,2.24,3.955,0.0
6.6009,49.0,6.721804511,1.003759398,735.0,2.763157895,3.757,0.0
2.3929,11.0,4.912408759,1.058394161,318.0,2.321167883,1.225,0.0
2.3804,40.0,3.87202381,1.017857143,954.0,2.839285714,1.58,0.0
2.0548,52.0,2.976470588,1.266666667,421.0,1.650980392,1.625,0.0
5.0282,35.0,5.64159292,0.982300885,959.0,4.243362832,1.954,0.0
5.0508,32.0,7.575688073,1.100917431,1185.0,2.717889908,2.257,0.0
3.4902,34.0,4.274064171,1.082219251,2400.0,1.604278075,5.00001,0.0
5.1008,47.0,5.33814433,0.958762887,1284.0,2.64742268,2.471,0.0
5.5968,23.0,5.783870968,1.029032258,1145.0,3.693548387,2.432,0.0
4.6379,29.0,7.074534161,1.232919255,765.0,2.375776398,3.482,0.0
7.7738,14.0,7.237333333,0.962666667,1259.0,3.357333333,3.875,0.0
2.5,37.0,3.066518847,1.042128603,1185.0,2.627494457,2.071,0.0
4.3182,17.0,6.744416873,1.285359801,815.0,2.022332506,3.571,0.0
2.7679,23.0,3.038678485,1.064464142,2031.0,1.6365834,2.775,0.0
2.6181,9.0,5.077477477,1.479279279,851.0,1.533333333,2.042,0.0
3.2852,17.0,5.535326087,1.060688406,2950.0,2.672101449,0.988,0.0
2.9301,33.0,5.472154964,1.065375303,966.0,2.338983051,0.683,0.0
3.0694,6.0,5.791666667,1.240740741,544.0,2.518518519,1.734,0.0
3.8583,52.0,5.085889571,0.987730061,1086.0,3.331288344,2.616,0.0
2.712,38.0,4.589519651,1.087336245,799.0,3.489082969,1.438,0.0
2.6944,36.0,5.333333333,1.052631579,647.0,2.837719298,0.753,0.0
3.0086,27.0,5.254424779,1.188053097,863.0,1.909292035,1.269,0.0
1.2618,32.0,3.830409357,0.997076023,2375.0,3.472222222,0.469,0.0
2.6782,24.0,2.569487983,1.045977011,1362.0,1.423197492,4.5,0.0
2.5833,52.0,3.208791209,1.081318681,1165.0,2.56043956,1.675,0.0
6.9454,8.0,6.873103448,1.04,2510.0,3.462068966,2.765,0.0
4.6587,36.0,5.002232143,0.935267857,1743.0,3.890625,1.619,0.0
1.6786,36.0,4.076923077,0.941025641,1311.0,3.361538462,0.529,0.0
8.8178,27.0,7.472035794,1.008948546,1220.0,2.729306488,5.00001,0.0
5.5402,20.0,6.561759729,1.125211506,1651.0,2.79357022,2.646,0.0
4.5909,35.0,5.545945946,1.054054054,753.0,4.07027027,1.792,0.0
2.5625,12.0,7.020527859,1.299120235,877.0,2.571847507,1.092,0.0
1.837,27.0,4.152487961,1.170144462,1500.0,2.407704655,1.75,0.0
4.0313,35.0,4.746268657,1.044776119,1299.0,3.87761194,1.632,0.0
2.2167,40.0,6.101123596,1.134831461,259.0,2.91011236,1.938,0.0
1.7188,45.0,5.008064516,1.040322581,257.0,2.072580645,1.094,0.0
3.2799,17.0,4.86004882,1.126118796,4349.0,3.538649308,1.993,0.0
4.2719,20.0,3.547933884,1.051239669,2389.0,1.974380165,2.708,0.0
1.7279,42.0,5.438095238,1.123809524,597.0,2.842857143,0.523,0.0
3.0833,29.0,5.434108527,0.981912145,1124.0,2.904392765,0.87,0.0
1.9799,28.0,4.260233918,1.160818713,672.0,1.964912281,1.227,0.0
3.75,37.0,5.715189873,1.0,444.0,2.810126582,1.744,0.0
2.0331,37.0,4.824657534,1.21369863,911.0,2.495890411,0.532,0.0
9.7912,44.0,7.036290323,0.955645161,693.0,2.794354839,5.00001,0.0
4.2917,44.0,4.970930233,0.968023256,786.0,2.284883721,3.147,0.0
3.4423,6.0,2.35915493,1.059859155,655.0,2.306338028,1.175,0.0
4.875,27.0,7.260869565,1.217391304,130.0,2.826086957,2.841,0.0
4.693,11.0,5.873096447,1.050761421,2760.0,2.802030457,2.322,0.0
4.1875,14.0,4.438461538,1.153846154,372.0,2.861538462,2.75,0.0
2.7072,37.0,9.212209302,2.090116279,777.0,2.25872093,1.171,0.0
3.5625,8.0,5.44017094,1.055555556,1657.0,1.770299145,2.132,0.0
2.503,17.0,6.935960591,1.573891626,1027.0,2.52955665,0.656,0.0
4.7375,45.0,5.266149871,1.018087855,1086.0,2.80620155,2.896,0.0
2.925,19.0,5.649321267,1.117647059,748.0,1.692307692,1.424,0.0
4.3222,15.0,6.361247216,1.118485523,7540.0,3.35857461,1.38,0.0
7.3409,23.0,8.185185185,1.005050505,1938.0,3.262626263,3.16,0.0
6.0516,30.0,6.780612245,0.974489796,1135.0,2.895408163,2.45,0.0
3.3523,25.0,4.997245179,1.112947658,1187.0,3.269972452,1.708,0.0
6.4651,25.0,5.481953291,1.050955414,1088.0,2.309978769,5.00001,0.0
4.3833,6.0,7.562753036,1.170040486,750.0,3.036437247,3.076,0.0
1.9336,38.0,4.246013667,1.173120729,1768.0,4.027334852,1.906,0.0
4.775,52.0,4.151785714,1.283482143,679.0,1.515625,5.00001,0.0
5.5632,24.0,6.343355965,0.977691562,2667.0,2.586808923,1.752,0.0
1.8801,38.0,4.650273224,1.038251366,1191.0,3.254098361,0.578,0.0
2.2054,47.0,5.271293375,1.223974763,895.0,2.823343849,1.215,0.0
5.4248,15.0,5.292775665,1.015209125,681.0,2.589353612,1.872,0.0
3.5521,35.0,4.825327511,1.082969432,2425.0,3.529839884,1.828,0.0
4.1458,35.0,5.141486811,1.014388489,1192.0,2.858513189,2.315,0.0
2.6583,52.0,4.310204082,0.914285714,792.0,3.232653061,1.426,0.0
4.1875,15.0,6.535471331,1.079689018,3139.0,3.0505345,2.616,0.0
3.625,17.0,5.789333333,1.037333333,1042.0,2.778666667,0.944,0.0
4.3542,5.0,4.479820628,1.121076233,1185.0,2.656950673,1.956,0.0
2.1902,37.0,3.134099617,1.030651341,576.0,2.206896552,2.5,0.0
3.125,48.0,6.43071161,1.149812734,610.0,2.284644195,0.976,0.0
3.3859,18.0,4.612844037,1.060550459,2205.0,4.04587156,1.58,0.0
7.2707,8.0,6.771929825,1.039473684,1799.0,3.945175439,3.553,0.0
6.4894,16.0,7.381656805,0.979289941,1118.0,3.307692308,1.98,0.0
3.1765,52.0,4.119791667,1.043402778,1135.0,1.970486111,2.25,0.0
3.8512,17.0,3.938123752,1.02994012,1112.0,2.219560878,1.638,0.0
1.9688,37.0,4.017021277,1.038297872,1107.0,4.710638298,1.441,0.0
3.3906,42.0,5.41697417,1.036900369,571.0,2.10701107,1.242,0.0
3.6,48.0,4.988919668,0.977839335,1071.0,2.966759003,1.945,0.0
3.5518,24.0,4.86327504,1.158982512,2064.0,3.281399046,1.846,0.0
1.9653,41.0,5.258382643,1.481262327,940.0,1.854043393,2.361,0.0
2.625,17.0,8.09202454,1.63803681,393.0,2.411042945,1.356,0.0
2.0978,52.0,4.215189873,1.060759494,946.0,2.394936709,1.554,0.0
1.9127,15.0,2.843642612,1.075601375,1549.0,2.661512027,1.75,0.0
3.1397,52.0,4.636871508,1.022346369,479.0,2.675977654,2.537,0.0
4.7039,24.0,4.447368421,1.0,482.0,2.536842105,2.25,0.0
4.8611,29.0,5.950177936,0.950177936,891.0,3.170818505,2.319,0.0
3.0718,52.0,5.068965517,1.11302682,1128.0,2.16091954,2.667,0.0
4.8594,38.0,6.363636364,1.071428571,874.0,2.837662338,2.659,0.0
3.7466,29.0,5.446315789,1.029473684,2115.0,4.452631579,1.686,0.0
3.2052,28.0,4.00286944,1.073170732,1351.0,1.93830703,2.836,0.0
3.3472,45.0,4.244725738,0.970464135,1237.0,5.219409283,1.68,0.0
4.4453,22.0,5.548306148,1.070263488,4404.0,2.762860728,2.678,0.0
4.4615,16.0,4.774818402,0.973365617,1377.0,3.334140436,1.683,0.0
1.5727,26.0,2.151571165,1.245841035,1685.0,3.114602588,2.25,0.0
6.6766,26.0,5.894067797,1.021186441,700.0,2.966101695,3.327,0.0
5.6758,15.0,6.017804154,1.020771513,4576.0,3.394658754,2.534,0.0
3.6875,23.0,5.077010193,1.012457531,2136.0,2.419026048,1.017,0.0
3.1917,14.0,6.64159292,1.491150442,515.0,2.278761062,0.734,0.0
3.8456,51.0,4.667315175,1.003891051,1160.0,2.256809339,3.189,0.0
5.4224,37.0,6.620947631,1.034912718,1056.0,2.633416459,2.695,0.0
5.6762,16.0,6.833119384,1.020539153,2493.0,3.200256739,2.713,0.0
4.4085,52.0,4.685618729,1.060200669,2023.0,1.691471572,4.0,0.0
2.0087,36.0,3.494147157,1.058528428,4582.0,3.831103679,1.721,0.0
2.596,23.0,5.247844828,1.03987069,2717.0,2.927801724,0.7,0.0
1.6806,49.0,1.972644377,0.957446809,987.0,3.0,3.167,0.0
3.6336,27.0,5.319630872,1.081375839,2899.0,2.43204698,2.352,0.0
5.0719,36.0,6.324786325,1.045584046,1002.0,2.854700855,2.195,0.0
3.1953,15.0,5.178571429,1.171768707,1340.0,2.278911565,0.857,0.0
5.2066,4.0,10.5,1.445652174,311.0,3.380434783,5.00001,0.0
3.6827,44.0,4.351464435,1.023012552,1781.0,3.725941423,2.153,0.0
4.6477,52.0,4.625396825,0.926984127,621.0,1.971428571,4.5,0.0
2.7366,40.0,3.196078431,1.064705882,1568.0,3.074509804,1.691,0.0
2.0353,32.0,4.706855792,1.191489362,1139.0,2.692671395,1.136,0.0
4.9743,19.0,5.412935323,1.029850746,1002.0,2.492537313,1.935,0.0
3.0833,10.0,6.347826087,1.157608696,1003.0,2.725543478,0.813,0.0
3.7222,30.0,5.48415493,1.100352113,1444.0,2.542253521,1.958,0.0
1.517,36.0,3.832134293,1.06235012,1658.0,3.976019185,0.521,0.0
6.4576,33.0,5.661327231,1.080091533,1268.0,2.901601831,5.00001,0.0
3.1656,27.0,3.993710692,1.106019766,3340.0,3.000898473,2.045,0.0
2.6406,32.0,3.878661088,0.985355649,1363.0,2.851464435,1.567,0.0
2.5625,23.0,3.899521531,0.866028708,1267.0,3.031100478,1.311,0.0
2.45,52.0,3.976271186,0.962711864,814.0,2.759322034,1.114,0.0
9.1373,52.0,7.443478261,1.0,1102.0,3.194202899,5.00001,0.0
2.4688,40.0,3.647230321,0.979591837,729.0,2.125364431,2.364,0.0
3.75,38.0,5.275229358,0.981651376,259.0,2.376146789,1.875,0.0
3.7655,26.0,4.352494577,1.068329718,2442.0,2.648590022,1.977,0.0
4.5375,18.0,8.629807692,2.0,483.0,2.322115385,1.698,0.0
3.24,9.0,6.218106996,1.257201646,2239.0,2.303497942,2.646,0.0
1.8173,31.0,3.007633588,0.893129771,573.0,4.374045802,1.542,0.0
6.4247,14.0,6.56019656,1.046683047,1034.0,2.540540541,2.951,0.0
3.6415,15.0,7.491891892,1.335135135,703.0,3.8,1.242,0.0
1.899,39.0,3.601173021,1.11143695,851.0,2.495601173,1.133,0.0
6.8443,30.0,5.491582492,1.043771044,665.0,2.239057239,4.925,0.0
3.2593,24.0,5.422832981,1.1205074,1447.0,3.059196617,0.808,0.0
4.2273,13.0,7.205438066,1.084592145,1985.0,2.998489426,2.952,0.0
1.808,26.0,3.925120773,1.062801932,533.0,1.287439614,0.585,0.0
2.2898,42.0,4.563981043,1.023696682,471.0,2.232227488,0.661,0.0
3.0404,32.0,5.037162162,1.199324324,756.0,2.554054054,2.628,0.0
5.2329,33.0,6.668213457,1.062645012,1239.0,2.874709977,4.309,0.0
1.7377,33.0,3.975945017,1.072164948,1714.0,2.945017182,1.839,0.0
4.1645,32.0,6.198561151,1.031654676,2002.0,2.88057554,2.819,0.0
4.5694,28.0,6.219512195,1.030487805,504.0,3.073170732,2.875,0.0
5.7579,17.0,5.981969487,0.99445215,2629.0,3.646324549,2.318,0.0
3.6625,32.0,4.766414141,0.992424242,2416.0,3.050505051,2.476,0.0
2.655,36.0,4.854477612,1.100746269,2313.0,2.876865672,0.863,0.0
4.2788,10.0,5.375,1.114583333,282.0,2.9375,1.25,0.0
6.6085,27.0,6.410891089,1.090759076,1537.0,2.53630363,3.447,0.0
2.7118,25.0,3.841004184,1.235983264,2723.0,2.278661088,2.817,0.0
1.1468,39.0,4.123015873,1.113095238,1901.0,3.771825397,0.969,0.0
5.529,36.0,5.334042553,1.1,1232.0,2.621276596,2.413,0.0
4.0714,36.0,5.581589958,0.989539749,1315.0,2.751046025,2.156,0.0
5.883,13.0,4.907407407,0.99691358,2261.0,2.326131687,2.951,0.0
3.9539,33.0,5.656790123,1.083950617,1187.0,2.930864198,1.911,0.0
2.1377,30.0,3.378413524,0.984395319,2869.0,3.730819246,1.423,0.0
4.88,21.0,5.882089552,0.97761194,1897.0,2.831343284,3.439,0.0
3.5938,38.0,4.712765957,0.936170213,505.0,2.686170213,1.254,0.0
4.1779,3.0,7.461873638,1.331154684,1588.0,3.459694989,1.478,0.0
5.2261,36.0,6.065217391,1.013586957,951.0,2.58423913,3.032,0.0
2.3295,42.0,5.46749226,1.06501548,1084.0,3.356037152,0.744,0.0
4.5625,20.0,6.202197802,1.052747253,1372.0,3.015384615,1.369,0.0
2.4524,41.0,5.340116279,1.188953488,1430.0,4.156976744,0.704,0.0
2.8025,5.0,4.947761194,1.130597015,1767.0,3.296641791,0.843,0.0
2.7198,26.0,5.866817156,1.124153499,1332.0,3.006772009,0.704,0.0
5.1781,4.0,6.125475285,0.993662864,2088.0,2.646387833,1.225,0.0
2.81,43.0,4.272340426,1.004255319,839.0,3.570212766,1.034,0.0
1.5603,25.0,5.045454545,1.133333333,845.0,2.560606061,0.781,0.0
1.815,52.0,2.853146853,1.0,313.0,2.188811189,1.167,0.0
2.625,16.0,4.0,0.5,39.0,2.785714286,5.00001,0.0
3.0,39.0,5.104316547,0.942446043,661.0,2.377697842,1.146,0.0
4.1812,52.0,5.701388889,0.996527778,692.0,2.402777778,3.215,0.0
3.0253,29.0,5.673260073,1.007326007,3316.0,2.429304029,1.114,0.0
4.9432,10.0,6.898734177,1.037974684,470.0,2.974683544,1.188,0.0
3.0119,22.0,3.772009029,1.083521445,1005.0,2.268623025,1.714,0.0
2.5739,22.0,4.586160109,1.071913161,2199.0,2.983717775,2.392,0.0
2.037,28.0,5.418269231,1.177884615,538.0,2.586538462,0.72,0.0
3.7455,47.0,4.871125612,1.022838499,1399.0,2.282218597,2.474,0.0
3.6389,29.0,4.186588921,1.16909621,674.0,1.965014577,2.75,0.0
7.3004,32.0,5.724137931,0.75862069,63.0,2.172413793,1.25,0.0
4.125,33.0,4.0,0.545454545,23.0,2.090909091,2.125,0.0
2.9571,28.0,5.21575985,0.95684803,1638.0,3.073170732,1.031,0.0
2.7206,42.0,3.430906389,1.017830609,2609.0,3.87667162,1.621,0.0
4.125,12.0,4.372197309,1.09529148,1690.0,1.894618834,2.269,0.0
4.0647,23.0,4.717112922,1.111757858,1950.0,2.27008149,2.406,0.0
2.1513,8.0,8.117845118,1.558922559,786.0,2.646464646,0.804,0.0
3.775,9.0,5.552158273,1.095323741,1530.0,2.751798561,1.25,0.0
2.4122,12.0,4.63705104,1.132325142,1251.0,2.364839319,1.27,0.0
2.2393,16.0,5.409259259,1.183333333,1838.0,3.403703704,1.17,0.0
2.9559,16.0,4.28440367,1.016055046,1323.0,3.03440367,1.632,0.0
3.2793,37.0,4.526011561,1.083815029,1223.0,3.534682081,1.745,0.0
4.9135,52.0,7.188811189,0.902097902,317.0,2.216783217,2.75,0.0
3.215,36.0,4.566666667,0.971428571,446.0,2.123809524,3.313,0.0
5.2067,21.0,5.695652174,1.020703934,1432.0,2.964803313,2.212,0.0
5.2139,18.0,5.733333333,0.961403509,899.0,3.154385965,1.293,0.0
3.2813,33.0,4.671096346,1.053156146,1075.0,3.571428571,1.9,0.0
3.2875,52.0,5.990936556,1.039274924,887.0,2.679758308,2.344,0.0
3.1382,21.0,4.907670455,1.002840909,1605.0,2.279829545,0.916,0.0
5.2608,19.0,7.092857143,1.044642857,1586.0,2.832142857,1.514,0.0
2.5263,48.0,5.108433735,1.068273092,1357.0,2.724899598,1.21,0.0
3.12,29.0,4.1925,1.0325,873.0,2.1825,1.943,0.0
2.5417,22.0,3.103448276,1.025198939,2226.0,2.952254642,2.175,0.0
3.7045,16.0,3.972299169,1.030470914,804.0,2.227146814,1.781,0.0
7.4046,47.0,7.031347962,1.062695925,911.0,2.855799373,4.468,0.0
2.6214,7.0,5.491089109,1.04950495,1374.0,2.720792079,1.038,0.0
4.3542,36.0,6.31120332,1.049792531,736.0,3.053941909,2.375,0.0
7.6229,35.0,7.225146199,1.020467836,881.0,2.576023392,5.00001,0.0
4.2422,27.0,3.384180791,1.013182674,1610.0,3.032015066,2.375,0.0
3.1641,17.0,5.583486239,1.11559633,1457.0,2.673394495,1.586,0.0
6.2654,17.0,6.570637119,1.005540166,3538.0,3.266851339,2.738,0.0
7.4897,43.0,6.255760369,1.055299539,1151.0,2.652073733,3.626,0.0
3.5114,52.0,4.411347518,1.078014184,444.0,1.574468085,4.308,0.0
1.5313,19.0,5.609489051,1.200729927,617.0,2.251824818,0.503,0.0
3.0432,29.0,5.301824212,1.048092869,1722.0,2.855721393,0.912,0.0
4.1964,32.0,4.907849829,1.044368601,802.0,2.737201365,2.02,0.0
5.0362,19.0,4.491735537,1.0,1645.0,3.398760331,2.551,0.0
3.1583,16.0,5.622377622,1.034965035,792.0,2.769230769,2.392,0.0
4.6042,31.0,5.539823009,0.995575221,714.0,3.159292035,2.207,0.0
3.6389,36.0,5.584615385,1.115384615,490.0,3.769230769,1.676,0.0
6.0516,29.0,6.958139535,1.311627907,463.0,2.153488372,5.00001,0.0
4.6071,30.0,6.114180479,1.084714549,1470.0,2.70718232,1.841,0.0
5.6431,52.0,5.817351598,1.073059361,558.0,2.547945205,3.413,0.0
4.4818,24.0,6.041184041,1.055341055,3566.0,4.589446589,1.662,0.0
4.2165,15.0,4.962085308,1.048973144,1729.0,2.731437599,2.346,0.0
4.2415,16.0,6.069986541,1.015477793,3575.0,2.405787349,2.757,0.0
7.2965,17.0,8.474242424,1.109090909,1992.0,3.018181818,3.429,0.0
1.4167,20.0,4.066666667,1.123809524,402.0,3.828571429,1.375,0.0
2.2303,36.0,3.090239411,1.116022099,1645.0,3.02946593,1.167,0.0
6.0901,8.0,7.536062378,1.050682261,1555.0,3.031189084,2.982,0.0
3.1406,41.0,5.691780822,1.020547945,443.0,3.034246575,1.0,0.0
1.7143,34.0,3.114864865,1.047297297,2450.0,3.310810811,1.32,0.0
2.1667,42.0,5.173076923,1.028846154,200.0,1.923076923,1.964,0.0
4.064,34.0,4.852216749,1.172413793,1269.0,3.125615764,2.012,0.0
3.5521,35.0,6.277777778,1.115740741,620.0,2.87037037,1.683,0.0
1.9564,39.0,3.945619335,1.042296073,1332.0,4.024169184,0.922,0.0
2.6165,33.0,4.179389313,1.055979644,2281.0,2.902035623,2.308,0.0
11.6833,21.0,8.497635934,1.033096927,2440.0,2.884160757,5.00001,0.0
3.1439,9.0,5.542196532,1.027745665,2162.0,2.499421965,1.031,0.0
2.8007,45.0,4.113149847,1.088685015,749.0,2.290519878,2.109,0.0
4.542,12.0,5.781069042,1.068596882,10475.0,2.332962138,1.953,0.0
5.0532,19.0,4.973796034,1.089235127,3993.0,2.827903683,2.182,0.0
2.4333,38.0,4.983050847,1.121468927,987.0,2.788135593,0.982,0.0
3.1507,6.0,4.838483146,1.189606742,2467.0,3.46488764,1.44,0.0
5.6093,17.0,5.970967742,1.116129032,770.0,2.483870968,2.444,0.0
1.3646,44.0,4.344,1.168,506.0,4.048,0.654,0.0
1.8456,32.0,3.456730769,1.206730769,894.0,4.298076923,1.031,0.0
4.7,25.0,6.889400922,1.036866359,1335.0,3.076036866,1.901,0.0
2.625,8.0,23.88888889,5.944444444,36.0,2.0,1.875,0.0
4.3571,41.0,5.732240437,1.081967213,428.0,2.338797814,2.875,0.0
2.1553,26.0,4.46311971,0.99879081,2072.0,2.505441354,0.847,0.0
1.0333,18.0,3.651376147,1.041284404,547.0,2.509174312,1.354,0.0
4.9562,33.0,4.691195795,1.019710907,1922.0,2.525624179,2.387,0.0
6.5745,35.0,5.698717949,1.057692308,732.0,2.346153846,3.793,0.0
3.4643,30.0,4.441441441,1.037537538,1616.0,2.426426426,1.918,0.0
4.7647,12.0,6.241269841,1.06031746,3129.0,3.311111111,2.541,0.0
5.3288,10.0,6.196762142,1.057285181,2089.0,2.601494396,2.018,0.0
2.5122,45.0,4.75,1.061983471,1437.0,2.969008264,0.955,0.0
3.6058,52.0,4.983240223,1.037243948,1181.0,2.199255121,2.131,0.0
3.6,44.0,8.419277108,1.530120482,693.0,1.669879518,4.528,0.0
4.555,39.0,4.900621118,0.98447205,872.0,2.708074534,1.531,0.0
1.4913,32.0,4.901785714,1.008928571,726.0,3.241071429,0.546,0.0
6.7273,9.0,9.169519152,1.299103504,3029.0,2.468622657,5.00001,0.0
3.0972,34.0,6.452914798,1.134529148,607.0,2.721973094,0.828,0.0
3.7917,32.0,5.133709981,1.047080979,1513.0,2.849340866,1.974,0.0
1.7426,33.0,4.993318486,1.151447661,1160.0,2.583518931,0.603,0.0
2.7667,23.0,4.616702355,1.063169165,2317.0,2.480728051,1.532,0.0
2.2206,50.0,5.350877193,1.080701754,661.0,2.319298246,0.632,0.0
3.0972,25.0,3.853467562,1.004474273,5558.0,6.217002237,1.693,0.0
2.2254,40.0,3.345218801,1.072933549,2140.0,3.468395462,1.271,0.0
1.9472,40.0,5.026490066,1.099337748,1391.0,3.070640177,0.732,0.0
2.6288,23.0,6.421906694,1.419878296,1097.0,2.22515213,0.96,0.0
1.7772,45.0,3.882608696,1.143478261,1475.0,3.206521739,0.975,0.0
12.0933,10.0,8.179012346,1.166666667,427.0,2.635802469,5.00001,0.0
3.0519,30.0,3.675414365,1.056629834,2324.0,3.209944751,1.375,0.0
2.095,52.0,3.821138211,0.93495935,434.0,3.528455285,1.091,0.0
5.293,25.0,7.085365854,0.993902439,1087.0,3.31402439,2.07,0.0
3.8621,42.0,3.967889908,0.95412844,811.0,3.720183486,1.653,0.0
2.2264,11.0,2.899415205,1.052631579,2466.0,2.884210526,1.813,0.0
6.1133,34.0,6.873417722,1.246835443,509.0,3.221518987,3.493,0.0
2.7543,23.0,3.206666667,1.157777778,1264.0,2.808888889,2.2,0.0
2.181,37.0,4.677325581,1.087209302,1173.0,3.409883721,0.599,0.0
2.7632,16.0,3.305851064,0.970744681,1925.0,5.119680851,1.589,0.0
2.5268,44.0,3.846153846,1.009925558,1718.0,4.263027295,1.411,0.0
5.2742,17.0,8.908653846,1.884615385,351.0,1.6875,2.307,0.0
2.0216,18.0,5.463291139,1.04556962,1461.0,3.698734177,0.58,0.0
2.2146,31.0,3.956803456,0.958963283,1669.0,3.60475162,1.167,0.0
3.7578,16.0,2.539473684,0.592105263,312.0,4.105263158,1.375,0.0
7.309,8.0,7.745454545,1.109090909,241.0,4.381818182,3.679,0.0
2.7072,29.0,3.254620123,1.112936345,1019.0,2.092402464,3.75,0.0
1.3302,38.0,4.379581152,1.044502618,1116.0,2.921465969,0.622,0.0
3.4375,46.0,4.044345898,0.971175166,1200.0,2.66075388,1.567,0.0
2.7165,50.0,3.321965898,1.098294885,1475.0,1.479438315,5.00001,0.0
5.1519,15.0,5.0670194,0.964726631,1582.0,2.790123457,2.647,0.0
1.9213,52.0,4.508823529,0.988235294,754.0,2.217647059,0.95,0.0
3.2708,43.0,4.188571429,0.925714286,497.0,2.84,2.553,0.0
3.3205,5.0,3.908896797,1.102491103,2997.0,2.133096085,1.721,0.0
2.006,25.0,5.186335404,1.095238095,1145.0,2.370600414,1.03,0.0
5.7705,25.0,6.494755245,1.005244755,1640.0,2.867132867,2.471,0.0
2.3305,52.0,3.488859764,1.170380079,3018.0,3.955439056,1.625,0.0
6.4967,15.0,6.180904523,1.123115578,1049.0,2.635678392,3.875,0.0
4.2716,9.0,5.789556962,1.03164557,1889.0,2.988924051,2.508,0.0
1.375,16.0,3.950819672,1.37704918,152.0,2.491803279,0.488,0.0
2.2625,17.0,4.98003992,1.045908184,1292.0,2.578842315,1.53,0.0
7.5695,16.0,7.992990654,0.997663551,1341.0,3.13317757,3.204,0.0
